station,date,year,month,day,variable,avg_value
14,2025-03-13,2025,3,13,WDS,1.2419987391304348
14,2025-03-14,2025,3,14,PM10,19.842498260869565
14,2025-03-14,2025,3,14,RAIN,0.09745004347826086
14,2025-03-14,2025,3,14,RH,75.56680565217391
14,2025-03-14,2025,3,14,So2,5.605584043478261
14,2025-03-14,2025,3,14,Temp,14.681678260869566
14,2025-03-14,2025,3,14,WDD,146.75356391304348
14,2025-03-14,2025,3,14,WDS,1.153116
14,2025-03-15,2025,3,15,PM10,22.543229999999998
14,2025-03-15,2025,3,15,RAIN,0.06387078260869565
14,2025-03-15,2025,3,15,RH,72.47696956521739
14,2025-03-15,2025,3,15,So2,4.724715521739131
14,2025-03-15,2025,3,15,Temp,15.158249130434783
14,2025-03-15,2025,3,15,WDD,182.1855860869565
14,2025-03-15,2025,3,15,WDS,1.2651871739130436
14,2025-03-16,2025,3,16,PM10,13.983759652173914
14,2025-03-16,2025,3,16,RAIN,0.0820531304347826
14,2025-03-16,2025,3,16,RH,72.27941565217391
14,2025-03-16,2025,3,16,So2,4.281323869565218
14,2025-03-16,2025,3,16,Temp,14.919909565217392
14,2025-03-16,2025,3,16,WDD,194.19098065217392
14,2025-03-16,2025,3,16,WDS,1.297240304347826
14,2025-03-17,2025,3,17,PM10,13.655562913043479
14,2025-03-17,2025,3,17,RAIN,0.3853760434782609
14,2025-03-17,2025,3,17,RH,76.12180434782609
14,2025-03-17,2025,3,17,So2,4.702838304347826
14,2025-03-17,2025,3,17,Temp,14.551436956521739
14,2025-03-17,2025,3,17,WDD,173.8926156521739
14,2025-03-17,2025,3,17,WDS,1.3285808695652173
14,2025-03-18,2025,3,18,PM10,10.977330727272728
14,2025-03-18,2025,3,18,RAIN,0.23718581818181816
14,2025-03-18,2025,3,18,RH,72.44043590909091
14,2025-03-18,2025,3,18,So2,4.722001227272727
14,2025-03-18,2025,3,18,Temp,14.708832272727273
14,2025-03-18,2025,3,18,WDD,214.03396636363638
14,2025-03-18,2025,3,18,WDS,1.3655744545454545
14,2025-03-19,2025,3,19,PM10,17.806535173913044
14,2025-03-19,2025,3,19,RAIN,0.03225847826086956
14,2025-03-19,2025,3,19,RH,76.38907608695652
14,2025-03-19,2025,3,19,So2,4.730949043478261
14,2025-03-19,2025,3,19,Temp,14.330755217391305
14,2025-03-19,2025,3,19,WDD,184.7361569565217
14,2025-03-19,2025,3,19,WDS,1.2303744782608697
14,2025-03-20,2025,3,20,PM10,18.72841160869565
14,2025-03-20,2025,3,20,RAIN,0.005241565217391304
14,2025-03-20,2025,3,20,RH,70.37477
14,2025-03-20,2025,3,20,So2,4.860166565217391
14,2025-03-20,2025,3,20,Temp,14.854619130434784
14,2025-03-20,2025,3,20,WDD,260.61363139130435
14,2025-03-20,2025,3,20,WDS,1.7764855217391304
14,2025-03-21,2025,3,21,PM10,15.537863913043477
14,2025-03-21,2025,3,21,RAIN,0.0
14,2025-03-21,2025,3,21,RH,64.15770565217392
14,2025-03-21,2025,3,21,So2,6.088800043478261
14,2025-03-21,2025,3,21,Temp,15.811690434782609
14,2025-03-21,2025,3,21,WDD,277.43440304347826
14,2025-03-21,2025,3,21,WDS,1.6358092173913044
14,2025-03-22,2025,3,22,PM10,19.679037173913045
14,2025-03-22,2025,3,22,RAIN,0.0022463913043478264
14,2025-03-22,2025,3,22,RH,64.38292913043479
14,2025-03-22,2025,3,22,So2,5.573561652173913
14,2025-03-22,2025,3,22,Temp,14.871944347826085
14,2025-03-22,2025,3,22,WDD,229.25498221739127
14,2025-03-22,2025,3,22,WDS,2.423538695652174
14,2025-03-23,2025,3,23,PM10,22.818464782608697
14,2025-03-23,2025,3,23,RAIN,0.0
14,2025-03-23,2025,3,23,RH,57.06063347826087
14,2025-03-23,2025,3,23,So2,6.015304391304348
14,2025-03-23,2025,3,23,Temp,15.220211739130434
14,2025-03-23,2025,3,23,WDD,229.2984342173913
14,2025-03-23,2025,3,23,WDS,2.1603925652173914
14,2025-03-24,2025,3,24,PM10,24.627849565217392
14,2025-03-24,2025,3,24,RAIN,0.00125
14,2025-03-24,2025,3,24,RH,60.018586086956525
14,2025-03-24,2025,3,24,So2,5.961438565217391
14,2025-03-24,2025,3,24,Temp,14.438840608695653
14,2025-03-24,2025,3,24,WDD,215.44553913043478
14,2025-03-24,2025,3,24,WDS,1.6442451739130435
14,2025-03-25,2025,3,25,PM10,42.38604090909091
14,2025-03-25,2025,3,25,RAIN,0.0030176818181818182
14,2025-03-25,2025,3,25,RH,62.47772818181818
14,2025-03-25,2025,3,25,So2,7.069195
14,2025-03-25,2025,3,25,Temp,14.972538181818182
14,2025-03-25,2025,3,25,WDD,181.62695454545454
14,2025-03-25,2025,3,25,WDS,1.3837562727272728
14,2025-03-26,2025,3,26,PM10,38.400178
14,2025-03-26,2025,3,26,RAIN,0.0297778
14,2025-03-26,2025,3,26,RH,63.813958
14,2025-03-26,2025,3,26,So2,9.108942
14,2025-03-26,2025,3,26,Temp,15.50741625
14,2025-03-26,2025,3,26,WDD,178.30718
14,2025-03-26,2025,3,26,WDS,1.37475705
14,2025-03-27,2025,3,27,PM10,27.900843739130433
14,2025-03-27,2025,3,27,RAIN,0.0
14,2025-03-27,2025,3,27,RH,65.90167217391304
14,2025-03-27,2025,3,27,So2,4.959412782608696
14,2025-03-27,2025,3,27,Temp,15.88961956521739
14,2025-03-27,2025,3,27,WDD,185.43861217391307
14,2025-03-27,2025,3,27,WDS,1.322137652173913
14,2025-03-28,2025,3,28,PM10,30.253871304347825
14,2025-03-28,2025,3,28,RAIN,0.01655795652173913
14,2025-03-28,2025,3,28,RH,68.21714999999999
14,2025-03-28,2025,3,28,So2,5.715350217391305
14,2025-03-28,2025,3,28,Temp,15.204583043478262
14,2025-03-28,2025,3,28,WDD,188.13519869565215
14,2025-03-28,2025,3,28,WDS,1.456201739130435
14,2025-03-29,2025,3,29,PM10,27.137228095238097
14,2025-03-29,2025,3,29,RAIN,0.0028240476190476193
14,2025-03-29,2025,3,29,RH,66.30830619047619
14,2025-03-29,2025,3,29,So2,6.788729238095238
14,2025-03-29,2025,3,29,Temp,16.023610952380952
14,2025-03-29,2025,3,29,WDD,176.29803857142855
14,2025-03-29,2025,3,29,WDS,1.4282473333333332
14,2025-03-30,2025,3,30,PM10,16.931581565217392
14,2025-03-30,2025,3,30,RAIN,0.001811608695652174
14,2025-03-30,2025,3,30,RH,72.3009304347826
14,2025-03-30,2025,3,30,So2,5.982870869565217
14,2025-03-30,2025,3,30,Temp,15.280911304347827
14,2025-03-30,2025,3,30,WDD,183.01656521739133
14,2025-03-30,2025,3,30,WDS,1.1840519565217391
14,2025-03-31,2025,3,31,PM10,13.023599999999998
14,2025-03-31,2025,3,31,RAIN,0.0337311
14,2025-03-31,2025,3,31,RH,76.3542015
14,2025-03-31,2025,3,31,So2,4.6926637
14,2025-03-31,2025,3,31,Temp,14.234563
14,2025-03-31,2025,3,31,WDD,210.76486500000001
14,2025-03-31,2025,3,31,WDS,1.19377785
14,2025-04-01,2025,4,1,PM10,24.551886947368423
14,2025-04-01,2025,4,1,RAIN,0.008399157894736843
14,2025-04-01,2025,4,1,RH,73.28915947368421
14,2025-04-01,2025,4,1,So2,5.164533789473684
14,2025-04-01,2025,4,1,Temp,15.217295263157894
14,2025-04-01,2025,4,1,WDD,207.2325157894737
14,2025-04-01,2025,4,1,WDS,1.2253215789473684
14,2025-04-02,2025,4,2,PM10,22.290204782608697
14,2025-04-02,2025,4,2,RAIN,0.0014311739130434783
14,2025-04-02,2025,4,2,RH,65.0695352173913
14,2025-04-02,2025,4,2,So2,7.73996704347826
14,2025-04-02,2025,4,2,Temp,15.228134347826087
14,2025-04-02,2025,4,2,WDD,241.3842008695652
14,2025-04-02,2025,4,2,WDS,1.8709178695652176
14,2025-04-03,2025,4,3,PM10,27.69825227272727
14,2025-04-03,2025,4,3,RAIN,0.004191909090909091
14,2025-04-03,2025,4,3,RH,65.09436272727272
14,2025-04-03,2025,4,3,So2,24.375714952380953
14,2025-04-03,2025,4,3,Temp,15.174298636363636
14,2025-04-03,2025,4,3,WDD,205.90971454545453
14,2025-04-03,2025,4,3,WDS,1.4632513636363635
14,2025-04-04,2025,4,4,PM10,19.537859761904762
14,2025-04-04,2025,4,4,RAIN,0.021200619047619045
14,2025-04-04,2025,4,4,RH,70.04899476190477
14,2025-04-04,2025,4,4,So2,6.36938019047619
14,2025-04-04,2025,4,4,Temp,15.048260476190475
14,2025-04-04,2025,4,4,WDD,192.86448428571427
14,2025-04-04,2025,4,4,WDS,1.2062631428571429
14,2025-04-05,2025,4,5,PM10,12.208650529411765
14,2025-04-05,2025,4,5,RAIN,0.015230000000000002
14,2025-04-05,2025,4,5,RH,74.59110352941177
14,2025-04-05,2025,4,5,So2,2.004654764705882
14,2025-04-05,2025,4,5,Temp,14.833684705882353
14,2025-04-05,2025,4,5,WDD,195.13627100000002
14,2025-04-05,2025,4,5,WDS,1.3597795294117647
14,2025-04-06,2025,4,6,PM10,8.62449105
14,2025-04-06,2025,4,6,RAIN,1.0777204
14,2025-04-06,2025,4,6,RH,70.0909
14,2025-04-06,2025,4,6,So2,4.1969552
14,2025-04-06,2025,4,6,Temp,15.5869735
14,2025-04-06,2025,4,6,WDD,212.68418400000002
14,2025-04-06,2025,4,6,WDS,1.60773595
14,2025-04-07,2025,4,7,PM10,3.492321
14,2025-04-07,2025,4,7,RAIN,0.621875
14,2025-04-07,2025,4,7,RH,85.98667
14,2025-04-07,2025,4,7,So2,1.9884175
14,2025-04-07,2025,4,7,Temp,12.47611
14,2025-04-07,2025,4,7,WDD,241.8709
14,2025-04-07,2025,4,7,WDS,0.821736
14,2025-04-11,2025,4,11,PM10,17.316119999999998
14,2025-04-11,2025,4,11,RAIN,0.944124
14,2025-04-11,2025,4,11,RH,68.39283307692307
14,2025-04-11,2025,4,11,So2,7.305553692307693
14,2025-04-11,2025,4,11,Temp,15.563396923076924
14,2025-04-11,2025,4,11,WDD,230.99033846153847
14,2025-04-11,2025,4,11,WDS,1.4240383846153846
14,2025-04-12,2025,4,12,PM10,23.217151391304345
14,2025-04-12,2025,4,12,RAIN,0.01658813043478261
14,2025-04-12,2025,4,12,RH,72.71264478260869
14,2025-04-12,2025,4,12,So2,5.43131852173913
14,2025-04-12,2025,4,12,Temp,15.002699
14,2025-04-12,2025,4,12,WDD,184.35234869565215
14,2025-04-12,2025,4,12,WDS,1.2367935217391304
14,2025-04-13,2025,4,13,PM10,16.912673347826086
14,2025-04-13,2025,4,13,RAIN,0.0
14,2025-04-13,2025,4,13,RH,63.177561304347826
14,2025-04-13,2025,4,13,So2,6.519927347826086
14,2025-04-13,2025,4,13,Temp,15.146413391304348
14,2025-04-13,2025,4,13,WDD,205.09864917391306
14,2025-04-13,2025,4,13,WDS,1.4399010869565216
14,2025-04-14,2025,4,14,PM10,24.93530304347826
14,2025-04-14,2025,4,14,RAIN,0.0005072608695652174
14,2025-04-14,2025,4,14,RH,61.93215391304348
14,2025-04-14,2025,4,14,So2,5.852463826086957
14,2025-04-14,2025,4,14,Temp,15.771963217391304
14,2025-04-14,2025,4,14,WDD,222.07829521739131
14,2025-04-14,2025,4,14,WDS,1.598176217391304
14,2025-04-15,2025,4,15,PM10,31.75247260869565
14,2025-04-15,2025,4,15,RAIN,0.0006521739130434782
14,2025-04-15,2025,4,15,RH,55.56277
14,2025-04-15,2025,4,15,So2,5.846768347826087
14,2025-04-15,2025,4,15,Temp,16.37972086956522
14,2025-04-15,2025,4,15,WDD,234.60419082608698
14,2025-04-15,2025,4,15,WDS,1.7687317826086955
14,2025-04-16,2025,4,16,PM10,33.77688913043478
14,2025-04-16,2025,4,16,RAIN,0.0
14,2025-04-16,2025,4,16,RH,66.18634043478261
14,2025-04-16,2025,4,16,So2,7.834071434782608
14,2025-04-16,2025,4,16,Temp,14.476528434782608
14,2025-04-16,2025,4,16,WDD,210.57887173913042
14,2025-04-16,2025,4,16,WDS,1.3451448695652173
14,2025-04-17,2025,4,17,PM10,22.02569895652174
14,2025-04-17,2025,4,17,RAIN,0.056473434782608696
14,2025-04-17,2025,4,17,RH,67.13140739130435
14,2025-04-17,2025,4,17,So2,6.612801391304348
14,2025-04-17,2025,4,17,Temp,15.863543913043479
14,2025-04-17,2025,4,17,WDD,248.96713086956524
14,2025-04-17,2025,4,17,WDS,1.7810023913043478
14,2025-04-18,2025,4,18,PM10,9.229800130434782
14,2025-04-18,2025,4,18,RAIN,0.01405191304347826
14,2025-04-18,2025,4,18,RH,63.71417347826087
14,2025-04-18,2025,4,18,So2,7.069214521739131
14,2025-04-18,2025,4,18,Temp,16.337203478260868
14,2025-04-18,2025,4,18,WDD,178.3058028695652
14,2025-04-18,2025,4,18,WDS,1.914897304347826
14,2025-04-19,2025,4,19,PM10,10.429464304347826
14,2025-04-19,2025,4,19,RAIN,0.005241565217391304
14,2025-04-19,2025,4,19,RH,67.28999913043478
14,2025-04-19,2025,4,19,So2,8.802053260869565
14,2025-04-19,2025,4,19,Temp,15.896889130434783
14,2025-04-19,2025,4,19,WDD,204.0572
14,2025-04-19,2025,4,19,WDS,1.5802536521739132
14,2025-04-20,2025,4,20,PM10,6.006031608695651
14,2025-04-20,2025,4,20,RAIN,0.7393500869565217
14,2025-04-20,2025,4,20,RH,68.80371347826087
14,2025-04-20,2025,4,20,So2,8.273773565217391
14,2025-04-20,2025,4,20,Temp,15.271969130434783
14,2025-04-20,2025,4,20,WDD,215.31029956521738
14,2025-04-20,2025,4,20,WDS,1.3807609130434784
14,2025-04-21,2025,4,21,PM10,14.099419652173912
14,2025-04-21,2025,4,21,RAIN,0.32811117391304345
14,2025-04-21,2025,4,21,RH,73.19643130434783
14,2025-04-21,2025,4,21,So2,8.424566217391304
14,2025-04-21,2025,4,21,Temp,14.859252173913045
14,2025-04-21,2025,4,21,WDD,221.93426782608694
14,2025-04-21,2025,4,21,WDS,1.1385688260869566
14,2025-04-22,2025,4,22,PM10,13.805426869565217
14,2025-04-22,2025,4,22,RAIN,0.033593
14,2025-04-22,2025,4,22,RH,74.51068217391304
14,2025-04-22,2025,4,22,So2,7.875979391304348
14,2025-04-22,2025,4,22,Temp,14.150242173913044
14,2025-04-22,2025,4,22,WDD,191.26994347826087
14,2025-04-22,2025,4,22,WDS,1.3153986086956522
14,2025-04-23,2025,4,23,PM10,23.52667652173913
14,2025-04-23,2025,4,23,RAIN,0.002216217391304348
14,2025-04-23,2025,4,23,RH,71.1681947826087
14,2025-04-23,2025,4,23,So2,9.139899739130435
14,2025-04-23,2025,4,23,Temp,15.451051304347827
14,2025-04-23,2025,4,23,WDD,176.98348782608696
14,2025-04-23,2025,4,23,WDS,1.2029830869565217
14,2025-04-24,2025,4,24,PM10,17.092618739130433
14,2025-04-24,2025,4,24,RAIN,0.09465817391304347
14,2025-04-24,2025,4,24,RH,72.31271304347825
14,2025-04-24,2025,4,24,So2,9.623937173913044
14,2025-04-24,2025,4,24,Temp,15.357373043478262
14,2025-04-24,2025,4,24,WDD,195.66277391304348
14,2025-04-24,2025,4,24,WDS,1.3209781739130435
14,2025-04-25,2025,4,25,PM10,29.411109999999997
14,2025-04-25,2025,4,25,RAIN,0.014015695652173914
14,2025-04-25,2025,4,25,RH,72.7713104347826
14,2025-04-25,2025,4,25,So2,7.105414
14,2025-04-25,2025,4,25,Temp,15.638313913043477
14,2025-04-25,2025,4,25,WDD,169.65455739130434
14,2025-04-25,2025,4,25,WDS,1.2183634347826087
14,2025-04-26,2025,4,26,PM10,12.104019173913045
14,2025-04-26,2025,4,26,RAIN,1.047422956521739
14,2025-04-26,2025,4,26,RH,77.42032608695652
14,2025-04-26,2025,4,26,So2,6.81173647826087
14,2025-04-26,2025,4,26,Temp,14.410797391304346
14,2025-04-26,2025,4,26,WDD,175.9478063478261
14,2025-04-26,2025,4,26,WDS,1.0368598695652174
14,2025-04-27,2025,4,27,PM10,9.372346043478261
14,2025-04-27,2025,4,27,RAIN,1.0467816956521738
14,2025-04-27,2025,4,27,RH,71.07272434782608
14,2025-04-27,2025,4,27,So2,6.751402478260869
14,2025-04-27,2025,4,27,Temp,15.604128260869565
14,2025-04-27,2025,4,27,WDD,194.24436391304346
14,2025-04-27,2025,4,27,WDS,1.2567799130434782
14,2025-04-28,2025,4,28,PM10,8.837707652173913
14,2025-04-28,2025,4,28,RAIN,0.07182056521739132
14,2025-04-28,2025,4,28,RH,70.47274782608696
14,2025-04-28,2025,4,28,So2,6.438630434782609
14,2025-04-28,2025,4,28,Temp,15.323284347826087
14,2025-04-28,2025,4,28,WDD,208.26575173913042
14,2025-04-28,2025,4,28,WDS,1.3774155217391304
14,2025-04-29,2025,4,29,PM10,18.691443869565216
14,2025-04-29,2025,4,29,RAIN,0.03625295652173913
14,2025-04-29,2025,4,29,RH,71.94416739130435
14,2025-04-29,2025,4,29,So2,8.59565152173913
14,2025-04-29,2025,4,29,Temp,15.117022608695653
14,2025-04-29,2025,4,29,WDD,193.64133043478262
14,2025-04-29,2025,4,29,WDS,1.1422886956521738
14,2025-04-30,2025,4,30,PM10,12.305017130434782
14,2025-04-30,2025,4,30,RAIN,0.0015892608695652175
14,2025-04-30,2025,4,30,RH,65.96221652173912
14,2025-04-30,2025,4,30,So2,9.444208826086957
14,2025-04-30,2025,4,30,Temp,15.656194782608697
14,2025-04-30,2025,4,30,WDD,180.49355547826084
14,2025-04-30,2025,4,30,WDS,1.5695471739130433
14,2025-05-01,2025,5,1,PM10,17.062770347826085
14,2025-05-01,2025,5,1,RAIN,0.039082130434782605
14,2025-05-01,2025,5,1,RH,72.0808804347826
14,2025-05-01,2025,5,1,So2,9.882520130434783
14,2025-05-01,2025,5,1,Temp,14.510296521739132
14,2025-05-01,2025,5,1,WDD,207.00716521739133
14,2025-05-01,2025,5,1,WDS,1.3240821304347825
14,2025-05-02,2025,5,2,PM10,22.807057652173913
14,2025-05-02,2025,5,2,RAIN,0.46361113043478264
14,2025-05-02,2025,5,2,RH,72.36990347826087
14,2025-05-02,2025,5,2,So2,28.514384500000002
14,2025-05-02,2025,5,2,Temp,14.402409565217392
14,2025-05-02,2025,5,2,WDD,178.02584260869565
14,2025-05-02,2025,5,2,WDS,1.1554588695652175
14,2025-05-03,2025,5,3,PM10,9.25938543478261
14,2025-05-03,2025,5,3,RAIN,0.06743878260869565
14,2025-05-03,2025,5,3,RH,75.37173913043478
14,2025-05-03,2025,5,3,So2,1.6681675652173913
14,2025-05-03,2025,5,3,Temp,14.293980000000001
14,2025-05-03,2025,5,3,WDD,214.7842556521739
14,2025-05-03,2025,5,3,WDS,1.0865821304347825
14,2025-05-04,2025,5,4,PM10,18.503791173913044
14,2025-05-04,2025,5,4,RAIN,0.3441726956521739
14,2025-05-04,2025,5,4,RH,74.00851217391305
14,2025-05-04,2025,5,4,So2,2.506428260869565
14,2025-05-04,2025,5,4,Temp,14.691156086956521
14,2025-05-04,2025,5,4,WDD,184.83491739130434
14,2025-05-04,2025,5,4,WDS,1.092702652173913
14,2025-05-05,2025,5,5,PM10,7.946171869565218
14,2025-05-05,2025,5,5,RAIN,0.06303060869565216
14,2025-05-05,2025,5,5,RH,78.03625782608695
14,2025-05-05,2025,5,5,So2,2.1501102608695652
14,2025-05-05,2025,5,5,Temp,13.633592173913044
14,2025-05-05,2025,5,5,WDD,195.4054652173913
14,2025-05-05,2025,5,5,WDS,1.1151751304347826
14,2025-05-06,2025,5,6,PM10,24.43666756521739
14,2025-05-06,2025,5,6,RAIN,0.029867173913043478
14,2025-05-06,2025,5,6,RH,72.68160608695652
14,2025-05-06,2025,5,6,So2,2.747655608695652
14,2025-05-06,2025,5,6,Temp,14.032372608695653
14,2025-05-06,2025,5,6,WDD,167.07059565217392
14,2025-05-06,2025,5,6,WDS,1.098544695652174
14,2025-05-07,2025,5,7,PM10,13.104603652173914
14,2025-05-07,2025,5,7,RAIN,0.0027053478260869565
14,2025-05-07,2025,5,7,RH,69.04122173913044
14,2025-05-07,2025,5,7,So2,7.199972652173913
14,2025-05-07,2025,5,7,Temp,14.686323043478263
14,2025-05-07,2025,5,7,WDD,183.1943971304348
14,2025-05-07,2025,5,7,WDS,1.4665096521739132
14,2025-05-08,2025,5,8,PM10,23.666856
14,2025-05-08,2025,5,8,RAIN,0.5427736086956522
14,2025-05-08,2025,5,8,RH,72.36536260869566
14,2025-05-08,2025,5,8,So2,9.157878260869566
14,2025-05-08,2025,5,8,Temp,14.53531956521739
14,2025-05-08,2025,5,8,WDD,217.31905652173916
14,2025-05-08,2025,5,8,WDS,1.212796
14,2025-05-09,2025,5,9,PM10,20.349247782608696
14,2025-05-09,2025,5,9,RAIN,0.001841782608695652
14,2025-05-09,2025,5,9,RH,68.50700565217392
14,2025-05-09,2025,5,9,So2,8.01761904347826
14,2025-05-09,2025,5,9,Temp,14.513394347826086
14,2025-05-09,2025,5,9,WDD,219.84073213043476
14,2025-05-09,2025,5,9,WDS,1.5742511739130436
14,2025-05-10,2025,5,10,PM10,19.072911304347826
14,2025-05-10,2025,5,10,RAIN,0.0012258260869565218
14,2025-05-10,2025,5,10,RH,62.531913478260876
14,2025-05-10,2025,5,10,So2,6.854925652173914
14,2025-05-10,2025,5,10,Temp,15.27705347826087
14,2025-05-10,2025,5,10,WDD,212.5259506521739
14,2025-05-10,2025,5,10,WDS,2.6721739130434785
14,2025-05-11,2025,5,11,PM10,10.103210217391306
14,2025-05-11,2025,5,11,RAIN,0.005265739130434782
14,2025-05-11,2025,5,11,RH,65.09425521739131
14,2025-05-11,2025,5,11,So2,6.354976826086957
14,2025-05-11,2025,5,11,Temp,15.165420000000001
14,2025-05-11,2025,5,11,WDD,210.1595633043478
14,2025-05-11,2025,5,11,WDS,2.153397043478261
14,2025-05-12,2025,5,12,PM10,15.83144652173913
14,2025-05-12,2025,5,12,RAIN,0.0005857391304347826
14,2025-05-12,2025,5,12,RH,61.68936652173913
14,2025-05-12,2025,5,12,So2,7.103319304347826
14,2025-05-12,2025,5,12,Temp,16.023864347826088
14,2025-05-12,2025,5,12,WDD,190.4883585652174
14,2025-05-12,2025,5,12,WDS,1.933496347826087
14,2025-05-13,2025,5,13,PM10,16.983707869565215
14,2025-05-13,2025,5,13,RAIN,0.000573695652173913
14,2025-05-13,2025,5,13,RH,68.71596
14,2025-05-13,2025,5,13,So2,6.750652
14,2025-05-13,2025,5,13,Temp,15.301552173913043
14,2025-05-13,2025,5,13,WDD,219.59962104347827
14,2025-05-13,2025,5,13,WDS,1.4507064782608696
14,2025-05-14,2025,5,14,PM10,27.833225217391306
14,2025-05-14,2025,5,14,RAIN,0.012361086956521739
14,2025-05-14,2025,5,14,RH,71.05985434782609
14,2025-05-14,2025,5,14,So2,7.911314956521738
14,2025-05-14,2025,5,14,Temp,14.897191304347826
14,2025-05-14,2025,5,14,WDD,194.82857869565217
14,2025-05-14,2025,5,14,WDS,1.2093477826086956
14,2025-05-15,2025,5,15,PM10,21.417585652173912
14,2025-05-15,2025,5,15,RAIN,1.2208942608695652
14,2025-05-15,2025,5,15,RH,78.72902347826087
14,2025-05-15,2025,5,15,So2,32.44486719047619
14,2025-05-15,2025,5,15,Temp,14.048981304347826
14,2025-05-15,2025,5,15,WDD,170.57880204347828
14,2025-05-15,2025,5,15,WDS,0.9355031304347826
14,2025-05-16,2025,5,16,PM10,22.78813739130435
14,2025-05-16,2025,5,16,RAIN,1.4090868260869565
14,2025-05-16,2025,5,16,RH,78.64258391304348
14,2025-05-16,2025,5,16,So2,4.225028304347826
14,2025-05-16,2025,5,16,Temp,14.448337826086956
14,2025-05-16,2025,5,16,WDD,176.88942869565216
14,2025-05-16,2025,5,16,WDS,0.9636292173913042
14,2025-05-17,2025,5,17,PM10,12.397811217391304
14,2025-05-17,2025,5,17,RAIN,0.02054
14,2025-05-17,2025,5,17,RH,74.66698782608695
14,2025-05-17,2025,5,17,So2,3.182092086956522
14,2025-05-17,2025,5,17,Temp,14.39923956521739
14,2025-05-17,2025,5,17,WDD,174.14800782608697
14,2025-05-17,2025,5,17,WDS,1.215984304347826
14,2025-05-18,2025,5,18,PM10,12.556366695652173
14,2025-05-18,2025,5,18,RAIN,0.3761715652173913
14,2025-05-18,2025,5,18,RH,74.66793826086956
14,2025-05-18,2025,5,18,So2,4.32261347826087
14,2025-05-18,2025,5,18,Temp,14.75606956521739
14,2025-05-18,2025,5,18,WDD,190.4111095652174
14,2025-05-18,2025,5,18,WDS,0.9020866956521738
14,2025-05-19,2025,5,19,PM10,17.985250434782607
14,2025-05-19,2025,5,19,RAIN,0.0053623478260869575
14,2025-05-19,2025,5,19,RH,71.62147304347826
14,2025-05-19,2025,5,19,So2,3.1114393478260864
14,2025-05-19,2025,5,19,Temp,15.416086956521738
14,2025-05-19,2025,5,19,WDD,152.155865
14,2025-05-19,2025,5,19,WDS,1.1469504782608697
14,2025-05-20,2025,5,20,PM10,11.681663130434782
14,2025-05-20,2025,5,20,RAIN,0.39669595652173906
14,2025-05-20,2025,5,20,RH,72.86116
14,2025-05-20,2025,5,20,So2,3.1800091304347826
14,2025-05-20,2025,5,20,Temp,14.957077826086957
14,2025-05-20,2025,5,20,WDD,247.5606108695652
14,2025-05-20,2025,5,20,WDS,1.3180494347826086
14,2025-05-21,2025,5,21,PM10,21.457982173913045
14,2025-05-21,2025,5,21,RAIN,0.005697913043478261
14,2025-05-21,2025,5,21,RH,71.05760869565218
14,2025-05-21,2025,5,21,So2,7.3692525217391305
14,2025-05-21,2025,5,21,Temp,14.803889130434781
14,2025-05-21,2025,5,21,WDD,150.8491304347826
14,2025-05-21,2025,5,21,WDS,1.558738
14,2025-05-22,2025,5,22,PM10,19.46799995652174
14,2025-05-22,2025,5,22,RAIN,0.08737960869565217
14,2025-05-22,2025,5,22,RH,75.8731147826087
14,2025-05-22,2025,5,22,So2,7.423493260869565
14,2025-05-22,2025,5,22,Temp,14.398936956521739
14,2025-05-22,2025,5,22,WDD,250.72106000000002
14,2025-05-22,2025,5,22,WDS,1.2804709565217391
14,2025-05-23,2025,5,23,PM10,20.310008695652176
14,2025-05-23,2025,5,23,RAIN,0.0037198260869565213
14,2025-05-23,2025,5,23,RH,64.50939565217392
14,2025-05-23,2025,5,23,So2,6.84416452173913
14,2025-05-23,2025,5,23,Temp,15.662366956521739
14,2025-05-23,2025,5,23,WDD,254.72190747826085
14,2025-05-23,2025,5,23,WDS,1.9833877391304346
14,2025-05-24,2025,5,24,PM10,15.138530782608697
14,2025-05-24,2025,5,24,RAIN,0.0032645217391304346
14,2025-05-24,2025,5,24,RH,63.71603913043479
14,2025-05-24,2025,5,24,So2,7.679008391304348
14,2025-05-24,2025,5,24,Temp,15.689830869565217
14,2025-05-24,2025,5,24,WDD,300.0582086956521
14,2025-05-24,2025,5,24,WDS,2.023955260869565
14,2025-05-25,2025,5,25,PM10,13.607445217391305
14,2025-05-25,2025,5,25,RAIN,0.05089378260869565
14,2025-05-25,2025,5,25,RH,63.94577869565217
14,2025-05-25,2025,5,25,So2,9.752502478260869
14,2025-05-25,2025,5,25,Temp,14.61732043478261
14,2025-05-25,2025,5,25,WDD,216.65774860869564
14,2025-05-25,2025,5,25,WDS,1.5631159565217392
14,2025-05-26,2025,5,26,PM10,13.612393869565217
14,2025-05-26,2025,5,26,RAIN,0.0518258695652174
14,2025-05-26,2025,5,26,RH,71.03226478260869
14,2025-05-26,2025,5,26,So2,8.332445782608696
14,2025-05-26,2025,5,26,Temp,14.931775652173913
14,2025-05-26,2025,5,26,WDD,230.07763352173916
14,2025-05-26,2025,5,26,WDS,1.3358695217391305
14,2025-05-27,2025,5,27,PM10,25.059120555555555
14,2025-05-27,2025,5,27,RAIN,0.2490452777777778
14,2025-05-27,2025,5,27,RH,77.0596211111111
14,2025-05-27,2025,5,27,So2,9.14803911111111
