station,year,month,hour,variable,avg_value
11,2024,1,4,RAIN,0.0
11,2024,1,4,Temp,11.659257588235294
11,2024,1,4,WDD,171.7206
11,2024,1,4,WDS,0.3810457058823529
11,2024,1,5,PM10,41.20395882352941
11,2024,1,5,PM2,27.366614176470588
11,2024,1,5,RAIN,0.0
11,2024,1,5,Temp,11.094877235294117
11,2024,1,5,WDD,185.42409764705883
11,2024,1,5,WDS,0.39339864705882355
11,2024,1,6,PM10,49.41920555555556
11,2024,1,6,PM2,31.875865333333333
11,2024,1,6,RAIN,0.0
11,2024,1,6,Temp,10.329945777777777
11,2024,1,6,WDD,185.9117388888889
11,2024,1,6,WDS,0.37456794444444447
11,2024,1,7,PM10,67.02876666666667
11,2024,1,7,PM2,31.54027988888889
11,2024,1,7,RAIN,0.0022453333333333336
11,2024,1,7,Temp,10.28013811111111
11,2024,1,7,WDD,190.04986333333332
11,2024,1,7,WDS,0.38839511111111114
11,2024,1,8,PM10,88.41013833333334
11,2024,1,8,PM2,32.598307222222225
11,2024,1,8,RAIN,0.09777005555555557
11,2024,1,8,Temp,15.917485555555556
11,2024,1,8,WDD,140.87303861111113
11,2024,1,8,WDS,0.3909876666666667
11,2024,1,9,PM10,53.618541111111114
11,2024,1,9,PM2,24.615029166666666
11,2024,1,9,RAIN,0.015933666666666665
11,2024,1,9,Temp,20.33490666666667
11,2024,1,9,WDD,114.37569422222221
11,2024,1,9,WDS,0.706358
11,2024,1,10,PM10,33.820372222222225
11,2024,1,10,PM2,14.548204111111112
11,2024,1,10,RAIN,0.040362666666666665
11,2024,1,10,Temp,23.116419999999998
11,2024,1,10,WDD,133.19081277777778
11,2024,1,10,WDS,1.3451851666666665
11,2024,1,11,PM10,30.669695263157895
11,2024,1,11,PM2,11.263416263157895
11,2024,1,11,RAIN,0.06320905263157894
11,2024,1,11,Temp,25.410804210526315
11,2024,1,11,WDD,189.51823615789473
11,2024,1,11,WDS,1.8180116315789472
11,2024,1,12,PM10,32.353649999999995
11,2024,1,12,PM2,10.168087157894737
11,2024,1,12,RAIN,0.0032675263157894738
11,2024,1,12,Temp,26.949545789473685
11,2024,1,12,WDD,201.55033789473683
11,2024,1,12,WDS,2.125497052631579
11,2024,1,13,PM10,36.499634444444446
11,2024,1,13,PM2,9.998491722222221
11,2024,1,13,RAIN,0.002353388888888889
11,2024,1,13,Temp,27.55843388888889
11,2024,1,13,WDD,227.41614666666666
11,2024,1,13,WDS,2.486419611111111
11,2024,1,14,PM10,39.40430333333333
11,2024,1,14,PM2,10.544224388888889
11,2024,1,14,RAIN,0.0
11,2024,1,14,Temp,28.039351666666665
11,2024,1,14,WDD,242.20604166666666
11,2024,1,14,WDS,2.6506173333333334
11,2024,1,15,PM10,40.778977222222224
11,2024,1,15,PM2,10.636792833333333
11,2024,1,15,RAIN,0.0
11,2024,1,15,Temp,27.675294444444447
11,2024,1,15,WDD,252.48385000000002
11,2024,1,15,WDS,2.755768444444444
11,2024,1,16,PM10,38.458082222222224
11,2024,1,16,PM2,11.034169666666665
11,2024,1,16,RAIN,0.0
11,2024,1,16,Temp,26.933665555555553
11,2024,1,16,WDD,244.7518
11,2024,1,16,WDS,2.560061777777778
11,2024,1,17,PM10,38.07588166666667
11,2024,1,17,PM2,12.058026833333333
11,2024,1,17,RAIN,0.0
11,2024,1,17,Temp,25.616673333333335
11,2024,1,17,WDD,233.57518888888887
11,2024,1,17,WDS,2.3320986666666665
11,2024,1,18,PM10,39.02202052631579
11,2024,1,18,PM2,13.901547947368421
11,2024,1,18,RAIN,0.0
11,2024,1,18,Temp,23.29213157894737
11,2024,1,18,WDD,224.19212684210527
11,2024,1,18,WDS,1.7083974736842107
11,2024,1,19,PM10,62.08598368421053
11,2024,1,19,PM2,19.909733684210526
11,2024,1,19,RAIN,0.0
11,2024,1,19,Temp,20.189662631578948
11,2024,1,19,WDD,220.79445578947366
11,2024,1,19,WDS,1.027660894736842
11,2024,1,20,PM10,69.05629526315789
11,2024,1,20,PM2,21.158824736842107
11,2024,1,20,RAIN,0.0
11,2024,1,20,Temp,17.993253157894735
11,2024,1,20,WDD,247.44157894736844
11,2024,1,20,WDS,0.8742690000000001
11,2024,1,21,PM10,63.30450526315789
11,2024,1,21,PM2,24.097504210526314
11,2024,1,21,RAIN,0.0
11,2024,1,21,Temp,16.754327368421052
11,2024,1,21,WDD,256.5092547368421
11,2024,1,21,WDS,0.8157309473684211
11,2024,1,22,PM10,55.25964578947369
11,2024,1,22,PM2,21.715522105263158
11,2024,1,22,RAIN,0.0
11,2024,1,22,Temp,15.718384210526315
11,2024,1,22,WDD,227.92146894736842
11,2024,1,22,WDS,0.6914034736842105
11,2024,2,0,PM10,49.752829999999996
11,2024,2,0,PM2,29.356958888888887
11,2024,2,0,RAIN,0.0
11,2024,2,0,Temp,14.863096666666669
11,2024,2,0,WDD,186.76708444444444
11,2024,2,0,WDS,0.43883677777777774
11,2024,2,1,PM10,45.626395555555554
11,2024,2,1,PM2,28.339361
11,2024,2,1,RAIN,0.0
11,2024,2,1,Temp,14.537566666666667
11,2024,2,1,WDD,146.35535888888887
11,2024,2,1,WDS,0.34747
11,2024,2,2,PM10,39.25647
11,2024,2,2,PM2,24.642242111111113
11,2024,2,2,RAIN,0.0
11,2024,2,2,Temp,14.137511111111111
11,2024,2,2,WDD,172.11388888888888
11,2024,2,2,WDS,0.3717283333333333
11,2024,2,3,PM10,41.00125222222222
11,2024,2,3,PM2,27.47053577777778
11,2024,2,3,RAIN,0.0014043333333333332
11,2024,2,3,Temp,13.828612222222223
11,2024,2,3,WDD,153.68347
11,2024,2,3,WDS,0.38555544444444445
11,2024,2,4,PM10,39.21177288888889
11,2024,2,4,PM2,26.48159311111111
11,2024,2,4,RAIN,0.0
11,2024,2,4,Temp,13.66120011111111
11,2024,2,4,WDD,188.79175444444445
11,2024,2,4,WDS,0.39
11,2024,2,5,PM10,39.22126777777778
11,2024,2,5,PM2,27.03057777777778
11,2024,2,5,RAIN,0.0
11,2024,2,5,Temp,13.254944777777776
11,2024,2,5,WDD,177.89574444444443
11,2024,2,5,WDS,0.3563128888888889
11,2024,2,6,PM10,50.780748888888894
11,2024,2,6,PM2,29.769281222222226
11,2024,2,6,RAIN,0.0
11,2024,2,6,Temp,13.073054888888889
11,2024,2,6,WDD,179.465
11,2024,2,6,WDS,0.39896811111111113
11,2024,2,7,PM10,56.57678888888889
11,2024,2,7,PM2,29.40687877777778
11,2024,2,7,RAIN,0.0023302222222222222
11,2024,2,7,Temp,13.107537777777777
11,2024,2,7,WDD,205.2496188888889
11,2024,2,7,WDS,0.44177333333333335
11,2024,2,8,PM10,64.81939
11,2024,2,8,PM2,25.37191766666667
11,2024,2,8,RAIN,0.023595555555555554
11,2024,2,8,Temp,16.62072666666667
11,2024,2,8,WDD,78.24573955555555
11,2024,2,8,WDS,0.40209877777777775
11,2024,2,9,PM10,41.70883888888889
11,2024,2,9,PM2,18.603623555555558
11,2024,2,9,RAIN,0.031929
11,2024,2,9,Temp,19.284646666666667
11,2024,2,9,WDD,164.43366555555556
11,2024,2,9,WDS,0.7699024444444444
11,2024,2,10,PM10,31.250285555555553
11,2024,2,10,PM2,12.447859222222222
11,2024,2,10,RAIN,0.002530888888888889
11,2024,2,10,Temp,22.677025555555556
11,2024,2,10,WDD,115.59127255555556
11,2024,2,10,WDS,1.3979248888888889
11,2024,2,11,PM10,27.622341
11,2024,2,11,PM2,9.9018892
11,2024,2,11,RAIN,0.011972199999999999
11,2024,2,11,Temp,24.621667
11,2024,2,11,WDD,164.60134399999998
11,2024,2,11,WDS,1.5528211
11,2024,2,12,PM10,32.2973519
11,2024,2,12,PM2,10.3527385
11,2024,2,12,RAIN,0.017936200000000003
11,2024,2,12,Temp,25.667488000000002
11,2024,2,12,WDD,211.348477
11,2024,2,12,WDS,1.9744032
11,2024,2,13,PM10,31.806813333333334
11,2024,2,13,PM2,9.790863555555555
11,2024,2,13,RAIN,0.03733022222222222
11,2024,2,13,Temp,26.156436666666664
11,2024,2,13,WDD,219.2481922222222
11,2024,2,13,WDS,2.2946327777777777
11,2024,2,14,PM10,32.41318
11,2024,2,14,PM2,9.745733874999999
11,2024,2,14,RAIN,0.000173625
11,2024,2,14,Temp,26.679855
11,2024,2,14,WDD,229.8854
11,2024,2,14,WDS,2.55304675
11,2024,2,15,PM10,34.44860571428571
11,2024,2,15,PM2,11.755516428571427
11,2024,2,15,RAIN,0.0
11,2024,2,15,Temp,26.832798571428572
11,2024,2,15,WDD,201.40924714285714
11,2024,2,15,WDS,2.5410927142857145
11,2024,2,16,PM10,31.808292857142856
11,2024,2,16,PM2,11.216778285714286
11,2024,2,16,RAIN,0.0
11,2024,2,16,Temp,26.04948
11,2024,2,16,WDD,190.91942285714285
11,2024,2,16,WDS,2.3131745714285716
11,2024,2,17,PM10,28.88614375
11,2024,2,17,PM2,10.370230375
11,2024,2,17,RAIN,0.009409750000000001
11,2024,2,17,Temp,23.44266125
11,2024,2,17,WDD,247.04445
11,2024,2,17,WDS,2.4273975
11,2024,2,18,PM10,24.18486625
11,2024,2,18,PM2,10.242004875
11,2024,2,18,RAIN,0.001892375
11,2024,2,18,Temp,21.50811625
11,2024,2,18,WDD,223.14360625
11,2024,2,18,WDS,1.6271195
11,2024,2,19,PM10,34.4897675
11,2024,2,19,PM2,14.626891625
11,2024,2,19,RAIN,0.00328125
11,2024,2,19,Temp,20.05933875
11,2024,2,19,WDD,265.4775
11,2024,2,19,WDS,1.02504775
11,2024,2,20,PM10,48.79946
11,2024,2,20,PM2,19.130129999999998
11,2024,2,20,RAIN,0.0
11,2024,2,20,Temp,18.79271
11,2024,2,20,WDD,213.17526375
11,2024,2,20,WDS,0.651311875
11,2024,2,21,PM10,67.55983875
11,2024,2,21,PM2,28.56904125
11,2024,2,21,RAIN,0.007604125
11,2024,2,21,Temp,17.471598750000002
11,2024,2,21,WDD,231.5997625
11,2024,2,21,WDS,0.50571275
11,2024,2,22,PM10,50.1114075
11,2024,2,22,PM2,21.281155
11,2024,2,22,RAIN,0.0003125
11,2024,2,22,Temp,16.22211125
11,2024,2,22,WDD,244.35760000000002
11,2024,2,22,WDS,0.524315375
11,2024,3,0,PM10,42.651551874999996
11,2024,3,0,PM2,26.721814375
11,2024,3,0,RAIN,0.0
11,2024,3,0,Temp,15.526718125
11,2024,3,0,WDD,188.521275625
11,2024,3,0,WDS,0.448158
11,2024,3,1,PM10,45.094345
11,2024,3,1,PM2,30.875079375000002
11,2024,3,1,RAIN,0.0
11,2024,3,1,Temp,14.864035625
11,2024,3,1,WDD,171.730438125
11,2024,3,1,WDS,0.369183375
11,2024,3,2,PM10,36.8279875
11,2024,3,2,PM2,25.379668125000002
11,2024,3,2,RAIN,0.0
11,2024,3,2,Temp,14.10281125
11,2024,3,2,WDD,186.15061625
11,2024,3,2,WDS,0.37768718749999997
11,2024,3,3,PM10,42.41050466666666
11,2024,3,3,PM2,30.083144666666666
11,2024,3,3,RAIN,0.0
11,2024,3,3,Temp,13.536705333333334
11,2024,3,3,WDD,185.39180333333334
11,2024,3,3,WDS,0.33957679999999996
11,2024,3,4,PM10,42.499501875
11,2024,3,4,PM2,32.65150625
11,2024,3,4,RAIN,0.0
11,2024,3,4,Temp,13.301985
11,2024,3,4,WDD,170.578531875
11,2024,3,4,WDS,0.3348054375
11,2024,3,5,PM10,36.030985625
11,2024,3,5,PM2,27.271085624999998
11,2024,3,5,RAIN,0.0003613125
11,2024,3,5,Temp,13.203353125
11,2024,3,5,WDD,179.145098125
11,2024,3,5,WDS,0.34406231249999997
11,2024,3,6,PM10,36.372955000000005
11,2024,3,6,PM2,25.533615714285713
11,2024,3,6,RAIN,0.0023710714285714285
11,2024,3,6,Temp,12.987502142857142
11,2024,3,6,WDD,160.35419978571431
11,2024,3,6,WDS,0.326595
11,2024,3,7,PM10,53.86795733333334
11,2024,3,7,PM2,33.09822466666667
11,2024,3,7,RAIN,0.0015
11,2024,3,7,Temp,13.511952
11,2024,3,7,WDD,174.47901
11,2024,3,7,WDS,0.33718513333333333
11,2024,3,8,PM10,59.604484
11,2024,3,8,PM2,32.070526
11,2024,3,8,RAIN,0.059085599999999995
11,2024,3,8,Temp,16.627314000000002
11,2024,3,8,WDD,102.95512866666667
11,2024,3,8,WDS,0.43341233333333334
11,2024,3,9,PM10,44.61019642857143
11,2024,3,9,PM2,26.232086428571428
11,2024,3,9,RAIN,0.0
11,2024,3,9,Temp,19.57671285714286
11,2024,3,9,WDD,68.77445128571428
11,2024,3,9,WDS,0.7131148571428572
11,2024,3,10,PM10,36.52563153846154
11,2024,3,10,PM2,19.84027
11,2024,3,10,RAIN,7.476923076923077e-05
11,2024,3,10,Temp,22.356173076923078
11,2024,3,10,WDD,215.21417153846156
11,2024,3,10,WDS,1.3231640769230768
11,2024,3,11,PM10,37.393894
11,2024,3,11,PM2,20.261125333333332
11,2024,3,11,RAIN,0.0010838
11,2024,3,11,Temp,24.061754
11,2024,3,11,WDD,194.79973466666667
11,2024,3,11,WDS,1.7560420666666667
11,2024,3,12,PM10,37.20706333333333
11,2024,3,12,PM2,18.5683462
11,2024,3,12,RAIN,0.00038886666666666667
11,2024,3,12,Temp,25.169763333333332
11,2024,3,12,WDD,206.90342333333334
11,2024,3,12,WDS,1.8489644
11,2024,3,13,PM10,37.55723933333333
11,2024,3,13,PM2,17.48998933333333
11,2024,3,13,RAIN,0.0
11,2024,3,13,Temp,25.792439333333334
11,2024,3,13,WDD,215.97525066666668
11,2024,3,13,WDS,2.2174766666666668
11,2024,3,14,PM10,34.39255933333334
11,2024,3,14,PM2,16.547000666666666
11,2024,3,14,RAIN,0.0
11,2024,3,14,Temp,26.460650666666666
11,2024,3,14,WDD,180.340606
11,2024,3,14,WDS,2.4427391333333333
11,2024,3,15,PM10,37.02077533333333
11,2024,3,15,PM2,18.00725333333333
11,2024,3,15,RAIN,0.0
11,2024,3,15,Temp,25.971966000000002
11,2024,3,15,WDD,175.59185066666666
11,2024,3,15,WDS,2.5325333333333333
11,2024,3,16,PM10,42.092756
11,2024,3,16,PM2,20.617431333333332
11,2024,3,16,RAIN,0.0
11,2024,3,16,Temp,25.208979333333332
11,2024,3,16,WDD,186.02482326666666
11,2024,3,16,WDS,2.342566533333333
11,2024,3,17,PM10,40.20713466666666
11,2024,3,17,PM2,19.075878
11,2024,3,17,RAIN,0.00040773333333333334
11,2024,3,17,Temp,23.454533333333334
11,2024,3,17,WDD,216.67688666666666
11,2024,3,17,WDS,2.2855148666666665
11,2024,3,18,PM10,39.292325
11,2024,3,18,PM2,18.980921071428572
11,2024,3,18,RAIN,0.0
11,2024,3,18,Temp,21.42870285714286
11,2024,3,18,WDD,232.20799785714286
11,2024,3,18,WDS,1.6179007857142857
11,2024,3,19,PM10,46.63365533333333
11,2024,3,19,PM2,22.113076
11,2024,3,19,RAIN,0.0
11,2024,3,19,Temp,19.993532000000002
11,2024,3,19,WDD,250.8855333333333
11,2024,3,19,WDS,0.9110016000000001
11,2024,3,20,PM10,47.32193333333333
11,2024,3,20,PM2,24.126146000000002
11,2024,3,20,RAIN,0.0060647999999999995
11,2024,3,20,Temp,18.754326666666667
11,2024,3,20,WDD,263.2165866666667
11,2024,3,20,WDS,0.9770538000000001
11,2024,3,21,PM10,47.522908666666666
11,2024,3,21,PM2,25.557118
11,2024,3,21,RAIN,0.0001296
11,2024,3,21,Temp,17.613451333333334
11,2024,3,21,WDD,239.09419800000003
11,2024,3,21,WDS,0.7454151333333333
11,2024,3,22,PM10,40.744477999999994
11,2024,3,22,PM2,23.632998266666668
11,2024,3,22,RAIN,0.0
11,2024,3,22,Temp,16.938084
11,2024,3,22,WDD,238.69542666666666
11,2024,3,22,WDS,0.7424842
11,2024,4,0,PM10,42.412265625
11,2024,4,0,PM2,28.8251896875
11,2024,4,0,RAIN,0.006484375
11,2024,4,0,Temp,15.426750625
11,2024,4,0,WDD,201.458725625
11,2024,4,0,WDS,0.3877375625
11,2024,4,1,PM10,40.51033642857143
11,2024,4,1,PM2,28.789339285714284
11,2024,4,1,RAIN,0.0029365000000000003
11,2024,4,1,Temp,14.742572857142857
11,2024,4,1,WDD,183.5581392857143
11,2024,4,1,WDS,0.36361864285714285
11,2024,4,2,PM10,39.83233666666667
11,2024,4,2,PM2,29.875535333333335
11,2024,4,2,RAIN,0.0
11,2024,4,2,Temp,14.235411866666668
11,2024,4,2,WDD,201.61492133333334
11,2024,4,2,WDS,0.3153334
11,2024,4,3,PM10,40.697724
11,2024,4,3,PM2,30.319105999999998
11,2024,4,3,RAIN,0.0
11,2024,4,3,Temp,13.787915733333334
11,2024,4,3,WDD,165.74463066666667
11,2024,4,3,WDS,0.32748146666666667
11,2024,4,4,PM10,40.782221428571425
11,2024,4,4,PM2,30.93354464285714
11,2024,4,4,RAIN,0.0
11,2024,4,4,Temp,13.282649928571429
11,2024,4,4,WDD,168.6755357142857
11,2024,4,4,WDS,0.31485142857142856
11,2024,4,5,PM10,44.980444285714285
11,2024,4,5,PM2,33.657289642857144
11,2024,4,5,RAIN,0.0
11,2024,4,5,Temp,12.697706785714287
11,2024,4,5,WDD,174.92509285714286
11,2024,4,5,WDS,0.32597692857142857
11,2024,4,6,PM10,54.33737142857143
11,2024,4,6,PM2,37.361599
11,2024,4,6,RAIN,0.002470214285714286
11,2024,4,6,Temp,12.319726214285714
11,2024,4,6,WDD,169.8318747857143
11,2024,4,6,WDS,0.31416385714285716
11,2024,4,7,PM10,64.48615571428572
11,2024,4,7,PM2,38.26999714285714
11,2024,4,7,RAIN,0.0038845714285714286
11,2024,4,7,Temp,12.750030928571428
11,2024,4,7,WDD,157.38532714285716
11,2024,4,7,WDS,0.31973949999999995
11,2024,4,8,PM10,66.82428857142857
11,2024,4,8,PM2,37.338207142857144
11,2024,4,8,RAIN,0.006914714285714286
11,2024,4,8,Temp,15.77838142857143
11,2024,4,8,WDD,84.76624778571428
11,2024,4,8,WDS,0.3765535
11,2024,4,9,PM10,44.833806428571435
11,2024,4,9,PM2,28.48219214285714
11,2024,4,9,RAIN,0.005476142857142858
11,2024,4,9,Temp,19.43793642857143
11,2024,4,9,WDD,126.44462257142857
11,2024,4,9,WDS,0.6972574285714286
11,2024,4,10,PM10,39.740703599999996
11,2024,4,10,PM2,24.287894133333335
11,2024,4,10,RAIN,0.06960186666666666
11,2024,4,10,Temp,22.671333333333333
11,2024,4,10,WDD,151.90095333333332
11,2024,4,10,WDS,1.0857687333333332
11,2024,4,11,PM10,35.93614566666667
11,2024,4,11,PM2,20.385862933333332
11,2024,4,11,RAIN,0.29495806666666674
11,2024,4,11,Temp,25.177287999999997
11,2024,4,11,WDD,195.99330333333333
11,2024,4,11,WDS,1.6525701333333334
11,2024,4,12,PM10,34.29541571428572
11,2024,4,12,PM2,17.830766642857142
11,2024,4,12,RAIN,0.0
11,2024,4,12,Temp,26.470895000000002
11,2024,4,12,WDD,198.1299155714286
11,2024,4,12,WDS,2.1716474999999997
11,2024,4,13,PM10,32.80135285714285
11,2024,4,13,PM2,14.994209
11,2024,4,13,RAIN,0.0
11,2024,4,13,Temp,27.212370714285715
11,2024,4,13,WDD,212.59700857142857
11,2024,4,13,WDS,2.1590379285714287
11,2024,4,14,PM10,32.159475384615384
11,2024,4,14,PM2,14.519251769230769
11,2024,4,14,RAIN,0.0
11,2024,4,14,Temp,27.432856153846156
11,2024,4,14,WDD,236.41583923076922
11,2024,4,14,WDS,2.5008270769230765
11,2024,4,15,PM10,33.75609714285714
11,2024,4,15,PM2,17.4162425
11,2024,4,15,RAIN,0.0
11,2024,4,15,Temp,27.370387142857144
11,2024,4,15,WDD,225.53980642857144
11,2024,4,15,WDS,2.6074382857142857
11,2024,4,16,PM10,37.67692
11,2024,4,16,PM2,19.734313692307694
11,2024,4,16,RAIN,0.0
11,2024,4,16,Temp,25.89406076923077
11,2024,4,16,WDD,218.80305384615383
11,2024,4,16,WDS,2.461416769230769
11,2024,4,17,PM10,37.75400714285714
11,2024,4,17,PM2,20.187440928571426
11,2024,4,17,RAIN,0.010158714285714285
11,2024,4,17,Temp,24.007667857142856
11,2024,4,17,WDD,212.8297742857143
11,2024,4,17,WDS,2.326746
11,2024,4,18,PM10,35.22621357142857
11,2024,4,18,PM2,20.079421142857143
11,2024,4,18,RAIN,0.04682542857142857
11,2024,4,18,Temp,21.582720714285717
11,2024,4,18,WDD,176.21759714285716
11,2024,4,18,WDS,1.5365295
11,2024,4,19,PM10,45.310996428571436
11,2024,4,19,PM2,24.186645857142857
11,2024,4,19,RAIN,0.015644857142857144
11,2024,4,19,Temp,19.81198785714286
11,2024,4,19,WDD,201.26249
11,2024,4,19,WDS,1.0036602857142858
11,2024,4,20,PM10,47.77432384615384
11,2024,4,20,PM2,27.478448461538463
11,2024,4,20,RAIN,0.0008653846153846153
11,2024,4,20,Temp,18.94953846153846
11,2024,4,20,WDD,206.09660307692306
11,2024,4,20,WDS,0.9506010769230768
11,2024,4,21,PM10,49.005559285714284
11,2024,4,21,PM2,28.251061571428572
11,2024,4,21,RAIN,0.0021527857142857143
11,2024,4,21,Temp,17.742077857142856
11,2024,4,21,WDD,217.72857071428572
11,2024,4,21,WDS,0.7196153571428571
11,2024,4,22,PM10,45.75529
11,2024,4,22,PM2,27.11920592857143
11,2024,4,22,RAIN,0.0005456428571428572
11,2024,4,22,Temp,16.770067142857144
11,2024,4,22,WDD,242.31918571428574
11,2024,4,22,WDS,0.67385
12,2024,1,0,PM10,44.414286
12,2024,1,0,PM2,19.5142866
12,2024,1,0,RAIN,0.0
12,2024,1,0,RH,86.2174
12,2024,1,0,So2,3.4111086800000003
12,2024,1,0,WDD,146.645867
12,2024,1,0,WDS,1.86465228
12,2024,1,1,PM10,52.0
12,2024,1,1,PM2,29.75
12,2024,1,1,RAIN,0.0
12,2024,1,1,RH,89.10646
12,2024,1,1,So2,3.131419425
12,2024,1,1,WDD,225.14826
12,2024,1,1,WDS,1.8470078
12,2024,1,2,PM10,54.785725
12,2024,1,2,PM2,32.071428999999995
12,2024,1,2,RAIN,0.0
12,2024,1,2,RH,90.38019750000001
12,2024,1,2,So2,3.7886403
12,2024,1,2,WDD,210.003057
12,2024,1,2,WDS,1.65738025
12,2024,1,3,PM10,44.0
12,2024,1,3,PM2,32.25
12,2024,1,3,RAIN,0.0
12,2024,1,3,RH,88.642982
12,2024,1,3,So2,3.8849702
12,2024,1,3,WDD,141.52236999999997
12,2024,1,3,WDS,1.7896268
12,2024,1,4,PM10,44.82858
12,2024,1,4,PM2,25.414285200000002
12,2024,1,4,RAIN,0.0
12,2024,1,4,RH,87.476298
12,2024,1,4,So2,4.01974818
12,2024,1,4,WDD,163.587796
12,2024,1,4,WDS,1.5960084
12,2024,1,5,PM10,40.0
12,2024,1,5,PM2,26.0
12,2024,1,5,RAIN,0.0
12,2024,1,5,RH,88.340464
12,2024,1,5,So2,3.2474225000000003
12,2024,1,5,WDD,113.10239879999999
12,2024,1,5,WDS,1.7400272
12,2024,1,6,PM10,44.657142
12,2024,1,6,PM2,24.5142848
12,2024,1,6,RAIN,0.0
12,2024,1,6,RH,89.185036
12,2024,1,6,So2,3.3430253800000003
12,2024,1,6,WDD,88.62771599999999
12,2024,1,6,WDS,1.6803561999999999
12,2024,1,7,PM10,55.8
12,2024,1,7,PM2,26.8
12,2024,1,7,RAIN,0.0
12,2024,1,7,RH,88.40469399999999
12,2024,1,7,So2,3.3605934599999996
12,2024,1,7,WDD,128.87405199999998
12,2024,1,7,WDS,1.20625006
12,2024,1,8,PM10,47.414286
12,2024,1,8,PM2,21.414284000000002
12,2024,1,8,RAIN,0.0
12,2024,1,8,RH,74.099966
12,2024,1,8,So2,13.304545480000002
12,2024,1,8,WDD,140.94449200000003
12,2024,1,8,WDS,1.7933561999999998
12,2024,1,9,PM10,68.4
12,2024,1,9,PM2,33.4
12,2024,1,9,RAIN,0.0
12,2024,1,9,RH,66.36547399999999
12,2024,1,9,So2,15.79054348
12,2024,1,9,WDD,134.409716
12,2024,1,9,WDS,3.5144398000000003
12,2024,1,10,PM10,49.392855
12,2024,1,10,PM2,28.214285
12,2024,1,10,RAIN,0.0
12,2024,1,10,RH,55.458507499999996
12,2024,1,10,So2,15.551821825
12,2024,1,10,WDD,151.264975
12,2024,1,10,WDS,4.2540885
12,2024,1,11,PM10,44.75
12,2024,1,11,PM2,25.25
12,2024,1,11,RAIN,0.0
12,2024,1,11,RH,45.8064775
12,2024,1,11,So2,8.916628724999999
12,2024,1,11,WDD,166.562195
12,2024,1,11,WDS,4.89683075
12,2024,1,12,PM10,34.125
12,2024,1,12,PM2,13.41071425
12,2024,1,12,RAIN,0.0
12,2024,1,12,RH,36.7515
12,2024,1,12,So2,8.923890125
12,2024,1,12,WDD,214.2231925
12,2024,1,12,WDS,5.5177525
12,2024,1,13,PM10,26.0
12,2024,1,13,PM2,40.0
12,2024,1,13,RAIN,0.0
12,2024,1,13,RH,33.8269825
12,2024,1,13,So2,6.905319824999999
12,2024,1,13,WDD,224.64817499999998
12,2024,1,13,WDS,6.074357
12,2024,1,14,PM10,22.196425
12,2024,1,14,PM2,30.2500025
12,2024,1,14,RAIN,0.0
12,2024,1,14,RH,32.4268325
12,2024,1,14,So2,5.661187175
12,2024,1,14,WDD,111.97522000000001
12,2024,1,14,WDS,6.1002814999999995
12,2024,1,15,PM10,21.5
12,2024,1,15,PM2,9.0
12,2024,1,15,RAIN,0.0
12,2024,1,15,RH,31.553047499999998
12,2024,1,15,So2,4.236350575
12,2024,1,15,WDD,113.47432749999999
12,2024,1,15,WDS,7.256450750000001
12,2024,1,16,PM10,22.107142500000002
12,2024,1,16,PM2,3.619047666666667
12,2024,1,16,RAIN,0.0
12,2024,1,16,RH,36.3506025
12,2024,1,16,So2,3.32245605
12,2024,1,16,WDD,136.24889
12,2024,1,16,WDS,9.64196525
12,2024,1,17,PM10,28.0
12,2024,1,17,PM2,16.0
12,2024,1,17,RAIN,0.0
12,2024,1,17,RH,45.639796666666676
12,2024,1,17,So2,2.7075667666666665
12,2024,1,17,WDD,150.97406666666666
12,2024,1,17,WDS,10.053558333333333
12,2024,1,18,PM10,23.0
12,2024,1,18,RAIN,0.0
12,2024,1,18,RH,57.56014666666667
12,2024,1,18,So2,3.3614588666666667
12,2024,1,18,WDD,183.11086666666665
12,2024,1,18,WDS,5.378562666666667
12,2024,1,19,PM10,36.0
12,2024,1,19,RAIN,0.0
12,2024,1,19,RH,62.207753333333336
12,2024,1,19,So2,6.548742
12,2024,1,19,WDD,139.67709666666667
12,2024,1,19,WDS,5.9429343333333335
12,2024,1,20,PM10,36.0
12,2024,1,20,RAIN,0.0
12,2024,1,20,RH,69.925745
12,2024,1,20,So2,8.033841175
12,2024,1,20,WDD,244.0057275
12,2024,1,20,WDS,3.56362775
12,2024,1,21,PM10,45.75
12,2024,1,21,PM2,9.25
12,2024,1,21,RAIN,0.0
12,2024,1,21,RH,73.310235
12,2024,1,21,So2,4.522270025
12,2024,1,21,WDD,253.31840749999998
12,2024,1,21,WDS,3.0986955
12,2024,1,22,PM10,44.69643
12,2024,1,22,PM2,12.499998
12,2024,1,22,RAIN,0.0
12,2024,1,22,RH,78.5726575
12,2024,1,22,So2,3.211584775
12,2024,1,22,WDD,324.688625
12,2024,1,22,WDS,2.918367
14,2024,1,0,PM10,42.3761224137931
14,2024,1,0,PM2,22.165805103448278
14,2024,1,0,RAIN,0.0009292758620689655
14,2024,1,0,RH,70.59779172413793
14,2024,1,0,So2,8.28905836
14,2024,1,0,Temp,12.996000344827586
14,2024,1,0,WDD,221.53185827586208
14,2024,1,0,WDS,1.0630459310344826
14,2024,1,1,PM10,43.55567230769231
14,2024,1,1,PM2,24.093722653846154
14,2024,1,1,RAIN,0.0236485
