IDExpediente,Estado,Regional,Departamento,Municipio,Vereda,Class,TipoCombustible,TipoFuenteEmision,Cuenca,latitude,longitude,estacion_cercana_1,distancia_cercana_1,estacion_cercana_2,distancia_cercana_2,es_cercana
221230.0,Sancionatorio,Sabana Centro,Cundinamarca,CAJICA,Chuntame Alto,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.940151403229866,-74.02513151614413,13,1.59,18,6.03,True
221816.0,Sancionatorio,Sumapaz,Cundinamarca,ARBELAEZ,Casco Urbano,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Sumapaz,4.262116340081896,-74.39632281908719,5,33.8,3,40.85,False
222632.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Panamá,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.565350224949535,-74.21495201074333,3,2.21,23,3.48,True
222890.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Pueblo Viejo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.228426185432441,-73.81796383717186,20,7.86,1,14.02,False
222890.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Pueblo Viejo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.228996814068948,-73.82021869011862,20,7.66,1,13.92,False
223214.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Bosatama,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.620338641347446,-74.22773284755563,23,3.79,3,4.07,True
223524.0,Sancionatorio,Sumapaz,Cundinamarca,FUSAGASUGA,Casco urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Sumapaz,4.329719102559903,-74.38177504168269,5,26.59,3,33.54,False
223578.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Atraviesas,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.21665433873559,-73.76282847980059,20,13.44,1,17.66,False
223704.0,Sancionatorio,Sabana Centro,Cundinamarca,ZIPAQUIRA,SUSAGUA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.019931705390128,-73.97373445730739,10,3.4,12,3.91,True
223800.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,Firita Peña Arriba,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.445211713642322,-73.59968659379847,21,10.94,11,11.2,False
224274.0,Sancionatorio,Sumapaz,Cundinamarca,SAN BERNARDO,casco Urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Sumapaz,4.178529440289133,-74.42207515201356,5,43.33,16,46.0,False
225168.0,Sancionatorio,Soacha,Cundinamarca,SIBATE,La Unión,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,4.50725396763851,-74.26969963928937,5,3.52,3,10.22,True
226708.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,CENTRO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.301062336303238,-74.80687667782986,16,1.4,5,67.24,True
227964.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.302759859041437,-74.80943646364432,16,1.2,5,67.44,True
228134.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.301451446364659,-74.80657979607011,16,1.45,5,67.2,True
230256.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Bosatama,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,4.618783346897361,-74.22719178860326,23,3.63,3,3.89,True
230416.0,Sancionatorio,Soacha,Cundinamarca,SIBATE,AREA URBANA,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),(sin definir),4.509904540001987,-74.25492622711471,5,2.12,3,9.17,True
230518.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,VILLAPINZON,Chinquira,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.207783013180157,-73.60348689770606,20,30.96,1,33.54,False
230950.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,VILLAPINZON,SAN PEDRO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.200463273338831,-73.60991442720098,20,30.24,1,32.65,False
231078.0,Sancionatorio,Gualiva,Cundinamarca,VILLETA,Chapaima,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Negro,4.951612776894636,-74.5259609739148,2,37.66,19,41.03,False
231148.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,4.56354234132852,-74.21105869595607,3,2.54,23,3.56,True
232026.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,VILLAPINZON,Chiguala,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.219812805780909,-73.6075909997801,20,30.58,1,33.48,False
232028.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,SESQUILE,Boitiva,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.05322012247381,-73.79538186795376,9,9.27,1,13.96,False
232030.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,MANTA,Bermejal,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Machetá,5.017535108037421,-73.53475396239507,9,38.41,1,41.88,False
232062.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.583444577918196,-74.21941627863804,3,0.14,23,2.06,True
232146.0,Sancionatorio,Sabana Centro,Cundinamarca,GACHANCIPA,Casco Urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.991449874145052,-73.8733246594156,9,8.32,15,10.92,False
232204.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,CHOCONTA,Casco Urbano,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.146939473620316,-73.69032227460167,20,22.14,9,22.65,False
233196.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.567216966290395,-74.18856989511363,4,3.3,23,3.58,True
233208.0,Sancionatorio,Ubate,Cundinamarca,SIMIJACA,Centro,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.514085853149235,-73.85627853889143,21,24.59,11,24.93,False
233900.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.123604422553176,-73.9082134592498,1,1.49,9,7.21,True
234116.0,Sancionatorio,Sabana Centro,Cundinamarca,ZIPAQUIRA,Centro    ,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.0318440671409,-73.99275984046265,10,2.67,12,3.11,True
234450.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.131043939169463,-73.89790276867541,1,0.31,9,7.54,True
235362.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.563284408824524,-74.18844121964796,4,3.73,23,3.97,True
235692.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.296078687873255,-74.80818704555666,16,1.24,5,67.58,True
236852.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.5624318508296575,-74.22910772819384,3,2.67,5,4.44,True
236854.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.570039109525429,-74.18864806749431,4,2.99,23,3.3,True
236856.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.570310406750797,-74.18862107448219,4,2.96,23,3.28,True
236890.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Fusunga,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,4.541752777573627,-74.18535462037833,8,4.95,3,6.11,True
236892.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.570174725265038,-74.18884634352828,4,2.97,23,3.28,True
237026.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.563158337379509,-74.18773529122191,4,3.76,23,4.01,True
237034.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,Cazuca,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.594528499258293,-74.1841999693076,4,1.18,23,2.29,True
239016.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.159156011844717,-73.88971428724822,1,3.42,20,4.6,True
239766.0,Sancionatorio,Sabana Centro,Cundinamarca,TOCANCIPA,Verganzo,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.969458560129427,-73.9497576973356,15,2.44,18,3.99,True
241084.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,Resguardo Oriente,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.542843115173715,-73.63319903209485,11,0.27,21,0.69,True
243442.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,VILLAPINZON,Chiguala,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.219903238898046,-73.60759995248173,20,30.58,1,33.49,False
243574.0,Sancionatorio,Tequendama,Cundinamarca,LA MESA,LAGUNAS,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.616409775060601,-74.45693658680317,2,24.82,5,25.74,False
244284.0,Sancionatorio,Bajo Magdalena,Cundinamarca,PUERTO SALGAR,TRES Y MEDIO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Seco - Río Magdalena,5.499439907538576,-74.63845668652208,12,88.36,10,88.98,False
244364.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,VILLAPINZON,SAN PEDRO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.197868027273065,-73.60990732195619,20,30.24,1,32.58,False
244834.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.565612427987966,-74.21519537199039,3,2.17,23,3.46,True
245692.0,Sancionatorio,Alto Magdalena,Cundinamarca,RICAURTE,LA VIRGINIA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.254101652347796,-74.74044962008253,16,10.0,5,62.8,False
245858.0,Sancionatorio,Sabana Centro,Cundinamarca,ZIPAQUIRA,Páramo de Guerrero,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.09125275293583,-74.06088682619423,12,10.13,10,11.09,False
245860.0,Sancionatorio,Sabana Centro,Cundinamarca,ZIPAQUIRA,Páramo de Guerrero,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.09125275293583,-74.06088682619423,12,10.13,10,11.09,False
245860.0,Sancionatorio,Sabana Centro,Cundinamarca,ZIPAQUIRA,Páramo de Guerrero,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.091786289171321,-74.06090484950452,12,10.16,10,11.14,False
246228.0,Sancionatorio,Magdalena Centro,Cundinamarca,GUAYABAL DE SIQUIMA,Centro,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Negro,4.878296126478888,-74.46459852395759,2,27.27,19,30.7,False
246504.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.132375528009385,-73.90619990454671,1,1.2,20,7.95,True
246504.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.131398841029172,-73.90601076566642,1,1.15,9,7.89,True
246546.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,CIUDADELA SUCRE,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.570174725265038,-74.18884634352828,4,2.97,23,3.28,True
246748.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.563284408824524,-74.18844121964796,4,3.73,23,3.97,True
246770.0,Sancionatorio,Sumapaz,Cundinamarca,FUSAGASUGA,Casco urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Sumapaz,4.331783490424381,-74.3974417916346,5,27.45,3,34.32,False
247030.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Cerro Verde,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.135895341875457,-73.88208195543166,1,1.71,20,7.13,True
247032.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Casa Blanca,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.119001431967226,-73.9076915770164,1,1.72,9,6.73,True
247032.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.120466231136845,-73.90710496432652,1,1.57,9,6.84,True
247264.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.124209509308468,-73.90525509479042,1,1.17,9,7.12,True
247264.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.123576552789451,-73.90543564246336,1,1.22,9,7.07,True
249470.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.56279170972981,-74.2235398008497,3,2.46,23,4.14,True
250188.0,Sancionatorio,Ubate,Cundinamarca,UBATE,Guatancuy,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.348180277831223,-73.79713612845529,20,19.02,1,26.71,False
250358.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,VILLAPINZON,SAN PEDRO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.19680253569438,-73.61199165539514,20,30.01,1,32.33,False
251176.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.299121395877108,-74.80354201747208,16,1.74,5,66.98,True
251428.0,Sancionatorio,Ubate,Cundinamarca,GUACHETA,Pueblo Viejo,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Suárez,5.371921510273315,-73.70319340773649,21,19.84,11,20.31,False
251608.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Pueblo Viejo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.224728355963919,-73.81965215359403,20,7.53,1,13.58,False
251692.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.299226210305596,-74.80740638059103,16,1.31,5,67.37,True
251728.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,Firita Peña Arriba,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.445238605094254,-73.59938880392512,21,10.95,11,11.21,False
252040.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,VILLAPINZON,SAN PEDRO,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.196140025211011,-73.60875407767658,20,30.37,1,32.66,False
252496.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.298810007335657,-74.8076672050277,16,1.28,5,67.42,True
253104.0,Sancionatorio,Ubate,Cundinamarca,SIMIJACA,Centro,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.513440269750506,-73.84693836175244,21,23.57,11,23.92,False
253104.0,Sancionatorio,Ubate,Cundinamarca,SIMIJACA,Centro,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.513585118455466,-73.84736245999737,21,23.61,11,23.96,False
253400.0,Sancionatorio,Ubate,Cundinamarca,UBATE,Guatancuy,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.349781511248578,-73.79857893331886,20,19.1,1,26.8,False
253486.0,Sancionatorio,Sabana Centro,Cundinamarca,COGUA,Neusa,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.073010184713374,-73.95229871945382,12,3.39,9,8.25,True
253996.0,Sancionatorio,Gualiva,Cundinamarca,NIMAIMA,Resguardo Bajo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.047761354105948,-74.29323530556678,10,32.45,17,33.34,False
254046.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Pueblo Viejo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.235851920395933,-73.80048817959096,20,9.97,1,15.89,False
254046.0,Sancionatorio,Ubate,Cundinamarca,CUCUNUBA,Pueblo Viejo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.232932913899285,-73.80465688694254,20,9.42,1,15.35,False
254246.0,Sancionatorio,Sabana Centro,Cundinamarca,CAJICA,Canelón,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,4.90476680895542,-74.03581817790594,13,4.72,17,5.18,True
254620.0,Sancionatorio,Sabana Centro,Cundinamarca,CAJICA,Casco Urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.919479095449158,-74.02560197464095,13,2.73,18,6.51,True
254754.0,Sancionatorio,Sabana Centro,Cundinamarca,COGUA,Casa Blanca,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.135944749673374,-73.9315876860321,1,4.03,20,8.93,True
255000.0,Sancionatorio,Sabana Centro,Cundinamarca,TENJO,Casco Urbano,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.871441039964282,-74.14597162470609,22,8.41,17,9.98,False
255028.0,Sancionatorio,Bogotá y Municipio de la Calera,Distrito Capital,LOCALIDAD DE CIUDAD BOLIVAR,MOCHUELO BAJO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.502103307873801,-74.14792707228571,8,3.19,5,10.9,True
255122.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Casco Urbano,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.07016891922375,-73.8741388145397,9,0.63,1,6.98,True
255802.0,Sancionatorio,Sabana Centro,Cundinamarca,COGUA,Neusa,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.072930550517208,-73.96169572300772,12,2.62,10,8.34,True
256200.0,Sancionatorio,Almeidas y Municipio de Guatavita,Cundinamarca,SUESCA,Palmira,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.067303226427441,-73.82536986009363,9,5.84,1,10.4,False
256908.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,4.317077041569522,-74.79686622803895,16,3.25,5,65.56,True
257900.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,RESGUARDO OCCIDENTE,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.299019766166467,-73.61254363167075,21,26.58,11,26.94,False
258626.0,Sancionatorio,Sabana Centro,Cundinamarca,COTA,SIBERIA,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.755800032633183,-74.12868027579898,22,6.63,14,10.19,False
259074.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.123314981907553,-73.90796100604113,1,1.48,9,7.17,True
259074.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Bogotá,5.122971305114901,-73.90778973748579,1,1.48,9,7.12,True
259142.0,Sancionatorio,Alto Magdalena,Cundinamarca,NILO,LA ESMERALDA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Sumapaz,4.214282251513867,-74.69134675738793,16,16.96,5,60.5,False
259382.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,Firita Peña Arriba,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.210290593355543,-73.59555499699196,20,31.85,1,34.46,False
261630.0,Sancionatorio,Chiquinquira,Boyacá,CHIQUINQUIRA,CASCO URBANO,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),5.387922905482055,-73.74040849155253,21,20.25,11,20.74,False
262288.0,Sancionatorio,Ubate,Cundinamarca,LENGUAZAQUE,Resguardo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.31742255462353,-73.70566230783075,20,23.58,21,25.63,False
262288.0,Sancionatorio,Ubate,Cundinamarca,LENGUAZAQUE,Resguardo,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.319970755715703,-73.7026114889318,20,24.02,21,25.26,False
263962.0,Sancionatorio,Alto Magdalena,Cundinamarca,GIRARDOT,URBANO,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.311753935202193,-74.79378956779624,16,3.2,5,65.46,True
263990.0,Sancionatorio,Sabana Centro,Cundinamarca,TENJO,La Punta,Emitir por encima de los parámetros establecidos en la norma,(sin definir),(sin definir),Río Bogotá,4.7961028300108,-74.2112289855591,19,8.77,14,8.85,False
265736.0,Sancionatorio,Ubate,Cundinamarca,TAUSA,RASGATA ALTO,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),5.03325947250894,-73.85349007450193,9,4.56,1,11.64,True
266510.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),(sin definir),4.561810482985713,-74.22921753141104,3,2.74,5,4.37,True
266794.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Oratorio,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.097769907038486,-73.91263933043093,1,3.94,9,5.2,True
267034.0,Sancionatorio,Chiquinquira,Boyacá,RAQUIRA,Firita Peña Arriba,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.434006059550224,-73.60878172636772,21,11.83,11,12.13,False
267074.0,Sancionatorio,Ubate,Cundinamarca,GUACHETA,Rabanal,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),Río Suárez,5.328478226990447,-73.69978254733113,21,24.26,11,24.72,False
267348.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.134886324435548,-73.89488030772235,1,0.66,20,7.36,True
267448.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.137590064724375,-73.89455485061337,1,0.96,20,7.06,True
267448.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.137282231794186,-73.89325618862327,1,0.96,20,7.07,True
267586.0,Sancionatorio,Sabana Centro,Cundinamarca,NEMOCON,Patio Bonito,Por emisiones atmosféricas sin cumplir con los requisitos de ley,(sin definir),(sin definir),Río Bogotá,5.141587747097725,-73.8970520166181,1,1.4,20,6.68,True
268660.0,Sancionatorio,Soacha,Cundinamarca,SOACHA,AREA URBANA,Por emisiones atmosféricas sin permiso o no cumplimiento con los términos del permiso,(sin definir),(sin definir),(sin definir),4.56344896297013,-74.18778814109018,4,3.72,23,3.98,True
